agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd
USGS,430517100360801, 36N28W22BAAC,GW,43.08805556,-100.6022222,R,NAD83, 2745,  1,NGVD29,10150006
USGS,430518100441501, 36N29W21ABBC,GW,43.08833928,-100.7379187,S,NAD83, 2933,  5,NGVD29,10150004
USGS,430518100522801, 36N30W20ABBC,GW,43.08833919,-100.874868,S,NAD83, 2950,  5,NGVD29,10150004
USGS,430518100533701, 36N30W19ABB,GW,43.08833918,-100.8940355,F,NAD83, 2902,10,NGVD29,10150004
USGS,430518101255001, 36N35W15CCCC2,GW,43.0891693,-101.4362601,S,NAD83, 3100.00, 10,NGVD29,10140203
USGS,430519100212501, 36N26W22AABA,GW,43.0886174,-100.3573516,S,NAD83, 2502,  1,NGVD29,10150006
USGS,430519100391701, 36N28W19ABAD,GW,43.0886111,-100.6547222,R,NAD83, 2830, 10,NGVD29,10150006
USGS,430520101013201,36N32W24AABA,GW,43.08888889,-101.0255556,R,NAD83, 2898,5.4,NAVD88,10140203
USGS,430520101260401,36N35W15CCCC (BT-80D),GW,43.088889,-101.434444,T,NAD83,3090.0,8.0,NGVD29,101402030302
USGS,430521100080701, 96N79W36DBDC,GW,43.0869499,-100.1342902,S,NAD83, 2382, 25,NGVD29,10150006
USGS,430521100291001, 36N27W22BABB,GW,43.0891732,-100.4865211,S,NAD83, 2681,  1,NGVD29,10150006
USGS,430521101223401, 36N34W18CCC (BT-78I),GW,43.0894073,-101.3782593,T,NAD83, 3071, 15,NGVD29,10140203
USGS,430522100411901, 36N29W14DDDD,GW-TH,43.0894505,-100.689028,S,NAD83, 2884,  2,NGVD29,10150006
USGS,430522100411902, 36N29W14DDDD2,GW,43.0894505,-100.689028,S,NAD83, 2884.,  5,NGVD29,10150006
USGS,430522101224001, 36N34W18CCCC2,GW,43.0894478,-101.3782051,S,NAD83, 3071, 45,NGVD29,10140203
USGS,430523100152901, 36N25W16DDDD,GW,43.0897283,-100.2584606,S,NAD83, 2493,  1,NGVD29,10150006
USGS,430523100404101, 36N29W13DCCC,GW,43.0897222,-100.6780556,R,NAD83, 2840,  1,NGVD29,10150006
USGS,430524100394701, 36N28W18CDCC,GW,43.09,-100.6630556,R,NAD83, 2845,5,NGVD29,10150006
USGS,430524100455501, 36N29W17ACBC,GW,43.09000589,-100.7656975,T,NAD83, 2925, 10,NGVD29,10150004
USGS,430525100441101, 36N29W16DCCD,GW,43.0902837,-100.7368075,S,NAD83, 2935,  5,NGVD29,10150004
USGS,430527099573301, 96N77W33,GW,43.09083778,-99.959563,M,NAD83, 2250, 25,NGVD29,10150006
USGS,430528100242001, 36N26W17CDD,GW,43.0897286,-100.4048527,F,NAD83, 2554,  5,NGVD29,10150006
USGS,430528100364201, 36N28W16DDAC,GW,43.0911111,-100.6116667,R,NAD83, 2820,  1,NGVD29,10150006
USGS,430528101223401, 36N34W18CCCC,GW,43.08917006,-101.3773718,S,NAD83, 3070, 30,NGVD29,10140203
USGS,430529100352701, 36N28W15DDAD,GW,43.09138889,-100.5908333,R,NAD83, 2755, 20,NGVD29,10150006
USGS,430530099525501, 96N 76W 31BD,GW,43.09166667,-99.8819444,S,NAD83, 2198,  5,NGVD29,10150006
USGS,430530100422501, 36N29W14CDAB,GW,43.0911171,-100.6998618,S,NAD83, 2893, 10,NGVD29,10150006
USGS,430531100333501, 36N28W13DCBB,GW,43.1,-100.5622222,R,NAD83, 2736,  1,NGVD29,10150006
USGS,430531100473401, 36N30W13DCAD,GW,43.09194444,-100.7927778,R,NAD83,,,,10150004
USGS,430531100575701, 36N31W16DDAA,GW,43.0919502,-100.9662603,R,NAD83, 2912, 10,NGVD29,10140203
USGS,430532101163301, 36N33W13BCC,GW,43.0922222,-101.2758333,S,NAD83, 3035, 10,NAVD88,10140203
USGS,430534100445101, 36N29W17DA/D,GW,43.09278366,-100.747919,S,NAD83,,,,10150004
USGS,430535100450601, 36N29W17DDBA,GW-TH,43.0930614,-100.7520859,F,NAD83, 2916, 10,NGVD29,10150004
USGS,430536100231501, 36N26W16CCAD,GW,43.091673,-100.3895746,S,NAD83, 2555,  1,NGVD29,10150006
USGS,430537100410201, 36N29W13CBDD,GW,43.0936111,-100.6838889,R,NAD83, 2838,121,NGVD29,10150006
USGS,430537101062801, 36N32W17DBD,GW,43.09361649,-101.1082061,F,NAD83, 2860,10,NGVD29,10140203
USGS,430538100555201, 36N31W14DBD,GW,43.09389467,-100.9315368,M,NAD83, 2957, 20,NGVD29,10140203
USGS,430540100140401, 36N25W14CBA,GW,43.09556149,-100.2259597,F,NAD83, 2445, 10,NGVD29,10150006
USGS,430540100290401, 36N27W15CA,GW,43.09445098,-100.4848544,T,NAD83, 2648,20,NGVD29,10150006
USGS,430540100504001, 36N30W15CBCA,GW,43.09445026,-100.844867,S,NAD83, 2938,  5,NGVD29,10150004
USGS,430541100555501, 36N31W14DB,GW,43.094728,-100.9323701,M,NAD83, 2970, 20,NGVD29,10140203
USGS,430541100574101, 36N31W15CB,GW,43.09472798,-100.9618156,R,NAD83, 2938, 10,NGVD29,10140203
USGS,430541101005601, 36N31W18CA,GW,43.0947279,-101.0159837,T,NAD83, 2860, 10,NGVD29,10140203
USGS,430543099484601,96N 76W 34AA,GW,43.09527778,-99.8127778,S,NAD83, 2290,  5,NGVD29,10150006
USGS,430543100483501, 36N30W14DABD,GW,43.09555556,-100.81,R,NAD83, 2900,  5,NGVD29,10150004
USGS,430543101000201, 36N31W17CBA,GW,43.09583907,-101.0004281,R,NAD83, 2869,10,NGVD29,10140203
USGS,430545100153301, 36N25W16AADA,GW,43.1016727,-100.2584606,T,NAD83, 2472,  5,NGVD29,10150006
USGS,430545100153302, 36N25W16AADA2,GW,43.1016727,-100.2584606,F,NAD83, 2480, 10,NGVD29,10150006
USGS,430545101193001, 37N34W 4AACC,GW,43.21194456,-101.3398723,S,NAD83, 3001.00, 15,NGVD29,10140203
USGS,430546100133301, 36N25W14DBBB,GW,43.09583928,-100.2281819,F,NAD83, 2452,20,NGVD29,10150006
USGS,430546100133302, 36N25W14DBBB2,GW,43.0955615,-100.2279042,F,NAD83, 2450,  5,NGVD29,10150006
USGS,430547100181805, 36N25W18CADA,GW,43.09417285,-100.3081839,S,NAD83, 2457,  1,NGVD29,10150006
USGS,430547100571101, 36N31W15DBBB,GW,43.09638889,-100.9536111,R,NAD83, 2948, 10,NGVD29,10140203
USGS,430548100222401, 36N26W15BCCC,GW,43.09667297,-100.3737409,S,NAD83, 2539,  1,NGVD29,10150006
USGS,430548100391601, 36N28W18ACDD,GW,43.09694444,-100.6547222,R,NAD83, 2857,5,NGVD29,10150006
USGS,430548100442901, 36N29W16BDCC,GW,43.0966725,-100.7418077,S,NAD83, 2904,  5,NGVD29,10150006
USGS,430548100464001, 36N29W18BDDD,GW,43.09667249,-100.7781979,S,NAD83, 2899,  5,NGVD29,10150004
USGS,430548101205201, 36N34W17,GW,43.0966702,-101.3482055,M,NAD83, 3045, 80,NGVD29,10140203
USGS,430549100413501, 36N29W14ACCD,GW,43.09805556,-100.6916667,R,NAD83, 2896,  5,NGVD29,10150006
USGS,430550100480401, 36N30W13BDCC,GW,43.09416667,-100.7969444,R,NAD83, 2912,  5,NGVD29,10150004
USGS,430550100571001, 36N31W15ACC,GW,43.0972222,-100.9527778,R,NAD83, 2885, 10,NGVD29,10140203
USGS,430550100585801, 36N31W16BCCA,GW,43.0975,-100.9830556,R,NAD83, 2883, 10,NGVD29,10140203
USGS,430550101274501, 36N35W17ACC,GW,43.09722427,-101.4629266,T,NAD83,,,,10140203
USGS,430552100592701, 36N31W17ACDB,GW,43.09777778,-100.9913889,R,NAD83, 2875, 10,NGVD29,10140203
USGS,430552101014101, 36N32W13ACDA,GW,43.09777778,-101.0280556,R,NAD83, 2850, 10,NGVD29,10140203
USGS,430553100205801, 36N26W14BDBB,GW,43.100284,-100.3487404,S,NAD83, 2500,  1,NGVD29,10150006
USGS,430553100562201, 36N31W14BDCC,GW,43.0972222,-100.9377778,R,NAD83, 2940, 10,NGVD29,10140203
USGS,430554100132701, 36N25W14ACAC,GW,43.09833925,-100.2245707,S,NAD83, 2389,  1,NGVD29,10150006
USGS,430554100282301, 36N27W15ADDB,GW,43.0983398,-100.4734653,S,NAD83, 2639,  1,NGVD29,10150006
USGS,430554100562201, 36N31W14B,GW-TH,43.09833907,-100.9398704,M,NAD83, 2940, 15,NGVD29,10150004
USGS,430554101102801, 36N33W14BDBC,GW,43.09833836,-101.1748729,S,NAD83, 2897, 10,NGVD29,10140203
USGS,430555100433601, 36N29W15BBB,GW,43.10222808,-100.727085,T,NAD83, 2868,  5,NGVD29,10150006
USGS,430555100493901, 36N30W15ADAC,GW,43.0986169,-100.8279219,S,NAD83, 2913,  5,NGVD29,10150004
USGS,430555100570301, 36N31W15ACAC,GW,43.0986111,-100.9511111,R,NAD83, 3005,10,NGVD29,10150004
USGS,430556100452501, 36N29W17ACBC2,GW,43.0988947,-100.7573638,M,NAD83, 2920,  5,NGVD29,10150004
USGS,430556100561801, 36N31W14BDB,GW,43.09888889,-100.9383333,R,NAD83, 2938,10,NGVD29,10150004
USGS,430556101114401, 36N33W15BCAD,GW,43.0988938,-101.195984,S,NAD83, 2915, 10,NGVD29,10140203
USGS,430558100430301, 36N29W15ACBB,GW,43.09945035,-100.717918,S,NAD83, 2884,  5,NGVD29,10150006
USGS,430559100121301, 36N25W13ACAA,GW,43.099728,-100.2040145,M,NAD83, 2360,  1,NGVD29,10150006
USGS,430559100383701, 36N28W17BDBB,GW-TH,43.1000061,-100.6445821,F,NAD83, 2815,  5,NGVD29,10150006
USGS,430559100424601, 36N29W15A,GW-TH,43.0997281,-100.7131956,M,NAD83, 2890, 25,NGVD29,10150006
USGS,430600100115401, 36N25W12ADDD,GW-TH,43.10000576,-100.1987366,S,NAD83, 2364,  5,NGVD29,10150006
USGS,430600100220601, 36N26W15B,GW,43.10000627,-100.3687408,M,NAD83, 2535, 25,NGVD29,10150006
USGS,430600100450801, 36N29W17ACAA,GW,43.1000058,-100.7526414,F,NAD83, 2930,  5,NGVD29,10150004
USGS,430600100450901, 36N29W17ADBB,GW,43.1000058,-100.7523637,S,NAD83, 2933,  5,NGVD29,10150006
USGS,430600100454101, 36N29W17BCAA,GW-TH,43.1000058,-100.7618084,S,NAD83, 2931, 10,NGVD29,10150004
USGS,430601100364501, 36N28W16ABCA,GW,43.10194444,-100.6180556,R,NAD83, 2805.00,20,NGVD29,10150006
USGS,430601100562101, 36N31W14BBDD,GW-TH,43.1002835,-100.9395926,F,NAD83, 2940, 10,NGVD29,10150004
USGS,430601101021501, 36N32W13B,GW-TH,43.1002833,-101.0379281,M,NAD83, 2856, 30,NGVD29,10140203
USGS,430601101021502, 36N32W13B2,GW,43.1002833,-101.0379281,R,NAD83, 2850, 30,NGVD29,10140203
USGS,430601101021503, 36N32W13BABD2,GW,43.1025,-101.0358333,R,NAD83, 2857, 10,NGVD29,10140203
USGS,430602100315701, 36N27W18AADD,GW,43.10056198,-100.5329115,S,NAD83, 2645,  1,NGVD29,10150006
USGS,430602100472501, 36N30W13AADC,GW,43.1005613,-100.7906984,S,NAD83, 2927,  5,NGVD29,10150004
USGS,430602101135601, 36N33W17BACD,GW,43.1005603,-101.2326507,F,NAD83, 2790, 20,NGVD29,10140203
USGS,430602101135602, 36N33W17BACD2,GW-TH,43.1005603,-101.2326507,F,NAD83, 2795, 20,NGVD29,10140203
USGS,430602101270201, 36N35W16BAC,GW,43.10055765,-101.4509823,S,NAD83, 3050.00, 30,NGVD29,10140203
USGS,430603100171502, 36N25W 8CDDD2,GW,43.10417277,-100.2876279,F,NAD83, 2455, 10,NGVD29,10150006
USGS,430603100171503, 36N25W 8CDDD1,GW,43.10417277,-100.2876279,F,NAD83, 2455, 10,NGVD29,10150006
USGS,430603100193603, 36N26W13BAC,GW,43.1008395,-100.3229064,T,NAD83, 2460, 15,NGVD29,10150006
USGS,430603100313401, 36N27W17B,GW,43.10083977,-100.5265224,M,NAD83, 2638, 20,NGVD29,10150006
USGS,430603100460501, 36N29W18AADD,GW,43.1008391,-100.7684753,T,NAD83, 2940, 10,NGVD29,10150004
USGS,430603101003401, 36N31W18ABDD,GW,43.1008333,-101.01,R,NAD83, 2877, 10,NGVD29,10140203
USGS,430604100390801, 36N28W 7DDB,GW-TH,43.10667269,-100.6534713,T,NAD83, 2829, 25,NGVD29,10150006
USGS,430604100390802, 36N28W 7DD,GW,43.10444444,-100.6533333,R,NAD83, 2830,  5,NGVD29,10150006
USGS,430604100445201, 36N29W17AADD R,GW,43.1011169,-100.7484746,F,NAD83, 2905,  5,NGVD29,10150006
USGS,430604100445302, 36N29W17AADD2,GW,43.1011169,-100.7484746,M,NAD83, 2905,  5,NGVD29,10150006
USGS,430604100445401,36N29W17AADD (TD-90A),GW,43.101111,-100.748333,M,NAD83,2890.0,111.0,NGVD29,101500060101
USGS,430604100445403, 36N29W17AADD3,GW,43.1011169,-100.7484746,F,NAD83, 2905,  5,NGVD29,10150006
USGS,430604100491801, 36N30W14BBDA,GW,43.10111688,-100.8220884,S,NAD83, 2901,  5,NGVD29,10150004
USGS,430605100555301, 36N31W14ABDB,GW,43.1013946,-100.9318145,R,NAD83, 2968, 10,NGVD29,10150004
USGS,430605101023401,36N32W13BBCB,GW,43.10138889,-101.0427778,R,NAD83, 2843,5.4,NAVD88,10140203
USGS,430605101135701, 36N33W17BADB,GW,43.1013936,-101.2329285,S,NAD83, 2820, 20,NGVD29,10140203
USGS,430605101135702, 36N33W17BADB2,GW,43.1013936,-101.2329285,S,NAD83, 2820, 20,NGVD29,10140203
USGS,430607100212101, 36N26W15AAAB,GW,43.10306179,-100.355685,F,NAD83, 2505,  5,NGVD29,10150006
USGS,430607100385201, 36N28W17BBCA,GW,43.10194444,-100.6477778,R,NAD83, 2821,5,NGVD29,10150006
USGS,430608100243901, 36N26W17BBC,GW,43.09750637,-100.4123529,F,NAD83, 2550,  5,NGVD29,10150006
USGS,430608100535501, 36N30W18BABD,GW,43.10166667,-100.9008333,R,NAD83, 2961, 10,NGVD29,10150004
USGS,430608100582401, 36N31W16ABBC,GW,43.10277778,-100.9736111,R,NAD83, 2937, 10,NGVD29,10140203
USGS,430609099590801, 96N 77W 29CB,GW,43.1025,-99.9855556,S,NAD83, 2227,  5,NGVD29,10150006
USGS,430609100141204, 36N25W23BBCB,GW,43.08695048,-100.2376267,S,NAD83, 2468,  1,NGVD29,10150006
USGS,430609100175004, 36N25W18AAAD,GW,43.10000614,-100.2981837,S,NAD83, 2468,  1,NGVD29,10150006
USGS,430609100434201,36N29W16AAAA (TD-76F),GW,43.103611,-100.729444,S,NAD83,2863.0,25.0,NGVD29,101500060101
USGS,430609101020901, 36N32W13BABD,GW,43.1025055,-101.0362614,R,NAD83, 2844, 10,NGVD29,10140203
USGS,430610100385401, 36N28W17BBBC,GW,43.10277778,-100.6483333,R,NAD83, 2825.00,5,NGVD29,10150006
USGS,430610100471701, 36N30W13AAAB,GW,43.10278354,-100.788476,M,NAD83, 2968, 10,NGVD29,10140203
USGS,430610100481701,36N30W13BBBB (TD-76E),GW,43.103611,-100.806389,R,NAD83,2916.0,5.0,NGVD29,101500040501
USGS,430610100550101, 36N31W13BB,GW,43.10278348,-100.9173695,R,NAD83, 2915, 20,NGVD29,10150004
USGS,430611100375001, 36N28W17AAAA,GW,43.10305556,-100.6305556,R,NAD83, 2819,  5,NGVD29,10150006
USGS,430611100454901, 36N29W17BBAA,GW,43.1030613,-100.7629196,S,NAD83, 2945,5,NGVD29,10140203
USGS,430611100454902, 36N29W17BBA2,GW,43.1030613,-100.7640307,F,NAD83, 2940,  5,NGVD29,10140203
USGS,430612101014401, 36N32W12DD,GW,43.10555556,-101.025,R,NAD83, 2842,10,NGVD29,10140203
USGS,430613100352901, 35N28W14AAAA,GW,43.01805556,-100.5747222,R,NAD83, 2735, 10,NGVD29,10150006
USGS,430613100445901, 36N29W17AAAB,GW-TH,43.10361689,-100.7501414,F,NAD83, 2885., 10,NGVD29,10150006
USGS,430613100461101, 36N29W18AAAB,GW,43.10361688,-100.770142,F,NAD83, 2960,  5,NGVD29,10150004
USGS,430613100544901, 36N31W12DCCD,GW,43.10638889,-100.9138889,R,NAD83, 2899,  5,NGVD29,10150004
USGS,430613100544902, 36N31W12DCCD2,GW-TH,43.1036168,-100.914036,S,NAD83, 2899,  5,NGVD29,10150004
USGS,430613101561701, 36N31W14BAAA,GW,43.1036168,-100.9354257,S,NAD83, 2955,10,NGVD29,10150004
USGS,430614100244801, 36N26W18AAAA,GW-TH,43.1038952,-100.4137418,S,NAD83, 2547,  5,NGVD29,10150006
USGS,430614100244802, 36N26W18AAAA2,GW,43.1038952,-100.4137418,S,NAD83, 2549,  5,NGVD29,10150006
USGS,430614100362501, 36N28W15BABB,GW-TH,43.10389507,-100.6073586,S,NAD83, 2778,  5,NGVD29,10150006
USGS,430614100362502, 36N28W15BABB2,GW,43.10388889,-100.6066667,R,NAD83, 2778,  5,NGVD29,10150006
USGS,430614100362503, 36N28W15BABB3,GW,43.10388889,-100.6066667,R,NAD83, 2778,  5,NGVD29,10150006
USGS,430615100203301, 36N26W11DCDB,GW,43.1047284,-100.3406846,S,NAD83, 2459,  1,NGVD29,10150006
USGS,430615100341901, 36N28W11DD,GW,43.10527778,-100.5755556,R,NAD83, 2765,20,NGVD29,10150006
USGS,430615100472701, 36N30W12DDCD,GW,43.1041724,-100.7901428,F,NAD83, 2960,  5,NGVD29,10150004
USGS,430615100562801, 36N31W11CCD,GW,43.10417235,-100.941537,R,NAD83, 2960, 20,NGVD29,10150004
USGS,430616100325601, 36N27W 7CCCD,GW,43.10445079,-100.549301,S,NAD83, 2656,  1,NGVD29,10150006
USGS,430616101094901, 36N33W11DDCA,GW,43.10444938,-101.1640395,S,NAD83, 2857, 10,NGVD29,10140203
USGS,430617100550401, 36N31W13BAB,GW,43.1047222,-100.9177778,R,NAD83, 2890, 10,NGVD29,10150004
USGS,430617101263501, 36N35W 9ABDA,GW,43.11666837,-101.4420937,S,NAD83, 3054, 20,NGVD29,10140203
USGS,430618100330301, 36N28W12DD,GW,43.11,-100.56,R,NAD83, 2675.00,20,NGVD29,10150006
USGS,430618100503801, 36N30W10CCCCA,GW,43.1050057,-100.8443114,S,NAD83, 2948,  5,NGVD29,10150004
USGS,430619100225301, 36N26W 9DB,GW,43.1091729,-100.3823522,T,NAD83, 2495.00,20,NGVD29,10150006
USGS,430619100245401, 36N26W 7DD,GW,43.1052841,-100.4154085,T,NAD83, 2550,20,NGVD29,10150006
USGS,430619100580001, 36N31W 9DDBD,GW,43.10527778,-100.9647222,R,NAD83, 2945, 10,NGVD29,10140203
USGS,430619101020501, 36N32W12CD2,GW,43.10527778,-101.0347222,R,NAD83, 2895, 10,NGVD29,10140203
USGS,430619101020601, 36N32W12CD,GW,43.10527778,-101.035,R,NAD83, 2895, 20,NGVD29,10140203
USGS,430620100462301, 36N29W 7DCC,GW,43.1055613,-100.7734755,T,NAD83, 2960, 10,NGVD29,10150006
USGS,430620100493001, 36N30W11CCCA,GW,43.10556128,-100.8254218,S,NAD83, 2922,  5,NGVD29,10150004
USGS,430620101234501,36N35W12CCCC (BT-83E),GW,43.103889,-101.396667,S,NAD83,3060.0,10.0,NGVD29,101402030302
USGS,430621100383101, 36N28W 8CBBC,GW,43.1075,-100.6447222,R,NAD83, 2816,  5,NGVD29,10150006
USGS,430621100451001, 36N29W20ACBB,GW,43.10583909,-100.753197,S,NAD83, 2897,  5,NGVD29,10150006
USGS,430623100390801, 36N28W 7DDB2,GW,43.1063949,-100.6534713,F,NAD83, 2832,5,NGVD29,10150006
USGS,430624100420801, 36N29W11CDB,GW-TH,43.10667255,-100.7026397,F,NAD83, 2855, 10,NGVD29,10150006
USGS,430624100420802, 36N29W11CDBB2,GW,43.10805556,-100.7011111,R,NAD83, 2855, 10,NGVD29,10150006
USGS,430624100461601, 36N29W 7DDB,GW,43.1066724,-100.771531,M,NAD83, 2925, 25,NGVD29,10150006
USGS,430625100133601, 36N25W11DCBB,GW,43.1069503,-100.2270708,S,NAD83, 2402,  1,NGVD29,10150006
USGS,430625100140201, 36N25W11CCAA,GW,43.10695038,-100.2342932,S,NAD83, 2387,  1,NGVD29,10150006
USGS,430625101264101, 36N35W 9CADD,GW,43.10694639,-101.4468157,S,NAD83, 3050, 15,NGVD29,10140203
USGS,430626100421301, 36N29W11C,GW,43.1072281,-100.7040287,F,NAD83,,,,10150006
USGS,430626100470201, 36N29W 7C,GW,43.10722795,-100.7843092,M,NAD83, 2945,111,NGVD29,10150006
USGS,430626100565101, 36N31W10DACD,GW,43.1075,-100.9483333,R,NAD83, 2957, 10,NGVD29,10150004
USGS,430626100591401, 36N31W 8DDBA,GW,43.1072222,-100.9872222,R,NAD83, 2900, 20,NGVD29,10140203
USGS,430626101032501, 36N32W11CDBB,GW,43.10722758,-101.0573725,S,NAD83, 2799, 10,NGVD29,10140203
USGS,430627100383701, 36N28W 8CDBC,GW,43.0097222,-100.6488889,R,NAD83, 2820, 10,NGVD29,10150004
USGS,430627100532601, 36N30W 7D,GW,43.10750568,-100.8909797,M,NAD83, 2960, 10,NGVD29,10150004
USGS,430627100565101, 36N31W10DACD2,GW,43.10750565,-100.9479261,R,NAD83, 2957, 10,NGVD29,10150004
USGS,430628100413601, 36N29W11DBDD,GW,43.1075,-100.6933333,R,NAD83, 2837,  5,NGVD29,10150006
USGS,430628100485301, 36N30W11D,GW-TH,43.1072279,-100.8115324,M,NAD83, 2950,  5,NGVD29,10150004
USGS,430628100561601, 36N31W11CACD,GW,43.10666667,-100.9394444,R,NAD83, 2995, 10,NGVD29,10150004
USGS,430628101193501, 36N34W 9DB,GW,43.10778125,-101.3268168,T,NAD83, 2995, 15,NGVD29,10140202
USGS,430629100415401, 36N29W11CADD,GW,43.10805556,-100.6983333,R,NAD83, 2838,  5,NGVD29,10150006
USGS,430629100434401, 36N29W 9DAD,GW,43.10888889,-100.7280556,R,NAD83, 2885,5,NGVD29,10150006
USGS,430629100565001, 36N31W10DAC,GW,43.1080612,-100.9476483,R,NAD83, 2952, 20,NGVD29,10150004
USGS,430630100160305, 36N25W 9CAD,GW,43.10833939,-100.2690163,T,NAD83, 2478, 10,NGVD29,10150006
USGS,430630100565401, 36N31W10DACD3,GW,43.1077834,-100.9476483,R,NAD83, 2958, 10,NGVD29,10150004
USGS,430630100590301, 36N31W 9CBCB,GW,43.1083333,-100.9841667,R,NAD83, 2900, 20,NGVD29,10140203
USGS,430632100594601, 36N31W 8CA,GW,43.1088945,-100.9965389,M,NAD83, 2965, 10,NGVD29,10140203
USGS,430633100115301, 96N79W28BADB,GW-TH,43.10917238,-100.1984588,S,NAD83, 2345,  5,NGVD29,10150006
USGS,430633100290201, 36N27W10DBBB,GW,43.11056196,-100.4809656,S,NAD83, 2688,  1,NGVD29,10150006
USGS,430633100382101, 36N28W 8DB,GW,43.10916667,-100.6391667,R,NAD83, 2820, 10,NAVD88,10150006
USGS,430634100553501, 36N31W11DAA,GW,43.10944444,-100.9263889,R,NAD83, 2920, 20,NGVD29,10150004
USGS,430635100473001, 36N30W12DBAD,GW,43.1097279,-100.7920873,S,NAD83, 2950,  5,NGVD29,10150006
USGS,430635100510501, 36N30W 9DBAD,GW,43.1097279,-100.8518116,S,NAD83, 2957,  5,NGVD29,10150004
USGS,430635100553501, 36N31W11DAAC,GW,43.10944444,-100.9433333,R,NAD83, 2978, 10,NGVD29,10150004
USGS,430636100280201, 36N27W11CBAD,GW,43.11000638,-100.467632,S,NAD83, 2692,  1,NGVD29,10150006
USGS,430636100314201, 36N27W 8CBAC,GW,43.11000636,-100.5287448,S,NAD83, 2643, 25,NGVD29,10150006
USGS,430637099533401, 96N77W25AA,GW,43.1102815,-99.8931729,T,NAD83, 2260, 25,NGVD29,10150006
USGS,430638099520801,96N76W29BBBB (TR-78L),GW,43.110556,-99.868889,T,NAD83,2246.0,25.0,NGVD29,101500060803
USGS,430639100232601, 36N26W 9CBAB,GW,43.11083958,-100.3909636,S,NAD83, 2522,  1,NGVD29,10150006
USGS,430639100383001, 36N28W 8CAAB,GW,43.1108333,-100.6416667,R,NAD83, 2820,5,NGVD29,10150006
USGS,430639100384901, 36N28W29BC,GW,43.1108333,-100.6469444,R,NAD83, 2807, 10,NGVD29,10150006
USGS,430640100222401, 36N26W10BCC,GW,43.11167288,-100.3726298,T,NAD83, 2528, 25,NGVD29,10150006
USGS,430640101112001, 36N33W10ABCA,GW,43.11583788,-101.1879283,T,NAD83, 2881, 10,NGVD29,10140203
USGS,430641100373601, 36N28W 9BCDC,GW,43.1111111,-100.6277778,R,NAD83, 2833,  5,NGVD29,10150006
USGS,430641100522901, 36N30W 8ACCC,GW,43.1113945,-100.8751457,S,NAD83, 2960,  5,NGVD29,10150004
USGS,430643100430801, 36N29W10BDDD,GW,43.11305556,-100.72,R,NAD83, 2838,  5,NGVD29,10150006
USGS,430643101242701, 36N35W11BDAA,GW,43.1119467,-101.4079272,S,NAD83, 3054, 10,NGVD29,10140203
USGS,430644100491501, 36N30W11BX,GW,43.11222789,-100.821255,S,NAD83,,,,10150004
USGS,430644101033201,36N32W11BCDC,GW,43.1122222,-101.0588889,R,NAD83, 2801,5.4,NAVD88,10140203
USGS,430645100534401, 36N30W 7BDDA,GW,43.1125056,-100.8959798,S,NAD83, 2932, 10,NGVD29,10150004
USGS,430646100202501, 36N26W11ACAC,GW,43.1127839,-100.3406846,S,NAD83, 2451,  1,NGVD29,10150006
USGS,430646100425601, 36N29W10AC,GW,43.11278358,-100.7159735,S,NAD83, 2845,  5,NGVD29,10150006
USGS,430646101243301, 36N35W11BD,GW,43.11278,-101.4095939,T,NAD83, 3050, 15,NGVD29,10140203
USGS,430647100414501, 36N29W11AC,GW,43.1130614,-100.6962506,S,NAD83, 2849,  5,NGVD29,10150006
USGS,430647101000801, 36N31W 8BCBC,GW,43.1130611,-101.0026501,R,NAD83, 2917, 10,NGVD29,10140203
USGS,430648100022401,0096N 78W 23CD,GW,43.1133333,-100.04,S,NAD83, 2244,  5,NGVD29,10150006
USGS,430648100405301, 36N29W12BDBD,GW,43.1133333,-100.6813889,R,NAD83, 2838,  5,NGVD29,10150006
USGS,430649100364801, 36N28W 9ADDA,GW,43.11195055,-100.6109699,S,NAD83, 2805, 16,NGVD29,10150006
USGS,430650100365301, 36N28W 9ACAA,GW-TH,43.11389497,-100.6151367,F,NAD83, 2815, 10,NGVD29,10150006
USGS,430650100375101, 36N28W 8ADAA,GW,43.11388889,-100.6308333,R,NAD83, 2838,5,NGVD29,10150006
USGS,430650100450501, 36N29W 8ADBB,GW,43.11389458,-100.7518081,F,NAD83, 2878,  5,NGVD29,10150006
USGS,430650101021001, 36N32W 1DCDC,GW,43.11888889,-101.0297222,R,NAD83, 2623, 10,NGVD29,10140203
USGS,430651100570304, 36N31W10A4,GW,43.11417225,-100.9512595,R,NAD83, 3005, 25,NGVD29,10150004
USGS,430651100570601, 36N31W10ABD,GW,43.11416667,-100.9533333,R,NAD83, 3000, 20,NGVD29,10140203
USGS,430651101095501, 36N33W11A,GW,43.11417137,-101.165706,M,NAD83, 2878, 10,NGVD29,10140203
USGS,430651101241001, 36N35W11ACA,GW,43.11416895,-101.403205,T,NAD83, 3053, 15,NGVD29,10140203
USGS,430652100123201, 36N25W12BDAA,GW,43.11445019,-100.2092924,S,NAD83, 2378,  1,NGVD29,10150006
USGS,430652100135001, 36N25W11BDBA,GW,43.1144503,-100.2309597,S,NAD83, 2438,  1,NGVD29,10150006
